Time,Total_Energy
8551208948,38.19908857
8564630721,38.19908857
8591474266,38.19908857
8604896039,38.19908857
8631739585,38.19908857
8645161358,38.19908857
8672004903,38.19908857
8685426676,38.19908857
8712270222,38.19908857
8725691994,38.19908857
8752535540,38.19908857
8765957313,38.19908857
8792800858,38.19908857
8806222631,38.19908857
8833066177,38.19908857
8846487950,38.19908857
8873331495,38.19908857
8886753268,38.19908857
8913596814,38.19908857
8927018586,38.19908857
8953862132,38.19908857
8967283905,38.19908857
8994127450,38.19908857
9007549223,38.19908857
9034392769,38.19908857
9047814542,38.19908857
9074658087,38.19908857
9088079860,38.19908857
9114923406,38.19908857
9128345178,38.19908857
9155188724,38.19908857
9168610497,38.19908857
9195454042,38.19908857
9208875815,38.19908857
9235719361,38.19908857
9249141134,38.19908857
9275984679,38.19908857
9289406452,38.19908857
9316249998,38.19908857
9329671770,38.19908857
9356515316,38.19908857
9369937089,38.19908857
9396780634,38.19908857
9410202407,38.19908857
9437045953,38.19908857
9450467726,38.19908857
9477311271,38.19908857
9490733044,38.19908857
9517576590,38.19908857
9530998362,38.19908857
9557841908,38.19908857
9571263681,38.19908857
9598107226,38.19908857
9611528999,38.19908857
9638372545,38.19908857
9651794318,38.19908857
9678637863,38.19908857
9692059636,38.19908857
9718903182,38.19908857
9732324954,38.19908857
9739035841,38.19908857
9752457614,38.19908857
9779301159,38.19908857
9792722932,38.19908857
9819566478,38.19908857
9832988250,38.19908857
9859831796,38.19908857
9873253569,38.19908857
9879964455,38.19908857
9893386228,38.19908857
9920229774,38.19908857
9933651546,38.19908857
9960495092,38.19908857
9973916865,38.19908857
10000760410,38.19908857
10014182183,38.19908857
10020893070,38.19908857
10034314842,38.19908857
10061158388,38.19908857
10074580161,38.19908857
10101423706,38.19908857
10114845479,38.19908857
10141689025,38.19908857
10155110798,38.19908857
10161821684,38.19908857
10175243457,38.19908857
10202087002,38.19908857
10215508775,38.19908857
10242352321,38.19908857
10255774094,38.19908857
10262484980,38.19908857
10275906753,38.19908857
10302750298,38.19908857
10316172071,38.19908857
10343015617,38.19908857
10356437390,38.19908857
10363148276,38.19908857
10376570049,38.19908857
10403413594,38.19908857
10416835367,38.19908857
10443678913,38.19908857
10457100686,38.19908857
10463811572,38.19908857
10477233345,38.19908857
10504076890,38.19908857
10517498663,38.19908857
10544342209,38.19908857
10557763982,38.19908857
10564474868,38.19908857
10577896641,38.19908857
10604740186,38.19908857
10618161959,38.19908857
10645005505,38.19908857
10658427278,38.19908857
10685270823,38.19908857
10698692596,38.19908857
10705403482,38.19908857
10718825255,38.19908857
10745668801,38.19908857
10759090574,38.19908857
10765801460,38.19908857
10779223233,38.19908857
10806066778,38.19908857
10819488551,38.19908857
10846332097,38.19908857
10859753870,38.19908857
10866464756,38.19908857
10879886529,38.19908857
10906730074,38.19908857
10920151847,38.19908857
10926862734,38.19908857
10940284506,38.19908857
10967128052,38.19908857
10980549825,38.19908857
11007393370,38.19908857
11020815143,38.19908857
11027526030,38.19908857
11040947802,38.19908857
11067791348,38.19908857
11081213121,38.19908857
11108056666,38.19908857
11121478439,38.19908857
11148321985,38.19908857
11161743758,38.19908857
11168454644,38.19908857
11181876417,38.19908857
11188587303,38.19908857
11202009076,38.19908857
11228852622,38.19908857
11242274394,38.19908857
11269117940,38.19908857
11282539713,38.19908857
11289250599,38.19908857
11302672372,38.19908857
11329515918,38.19908857
11342937690,38.19908857
11369781236,38.19908857
11383203009,38.19908857
11389913895,38.19908857
11403335668,38.19908857
11430179214,38.19908857
11443600986,38.19908857
11450311873,38.19908857
11463733646,38.19908857
11490577191,38.19908857
11503998964,38.19908857
11510709850,38.19908857
11524131623,38.19908857
11550975169,38.19908857
11564396942,38.19908857
11591240487,38.19908857
11604662260,38.19908857
11611373146,38.19908857
11624794919,38.19908857
11651638465,38.19908857
11665060238,38.19908857
11671771124,38.19908857
11685192897,38.19908857
11712036442,38.19908857
11725458215,38.19908857
11732169102,38.19908857
11745590874,38.19908857
11772434420,38.19908857
11785856193,38.19908857
11812699738,38.19908857
11826121511,38.19908857
11832832398,38.19908857
11846254170,38.19908857
11873097716,38.19908857
11886519489,38.19908857
11893230375,38.19908857
11906652148,38.19908857
11933495694,38.19908857
11946917466,38.19908857
11973761012,38.19908857
11987182785,38.19908857
11993893671,38.19908857
12007315444,38.19908857
12034158990,38.19908857
12047580762,38.19908857
12054291649,38.19908857
12067713422,38.19908857
12074424308,38.19908857
12087846081,38.19908857
12114689626,38.19908857
12128111399,38.19908857
12134822286,38.19908857
12148244058,38.19908857
12175087604,38.19908857
12188509377,38.19908857
12195220263,38.19908857
12208642036,38.19908857
12235485582,38.19908857
12248907354,38.19908857
12275750900,38.19908857
12289172673,38.19908857
12295883559,38.19908857
12309305332,38.19908857
12336148877,38.19908857
12349570650,38.19908857
12356281537,38.19908857
12369703309,38.19908857
12396546855,38.19908857
12409968628,38.19908857
12416679514,38.19908857
12430101287,38.19908857
12456944833,38.19908857
12470366605,38.19908857
12477077492,38.19908857
12490499265,38.19908857
12517342810,38.19908857
12530764583,38.19908857
12537475469,38.19908857
12550897242,38.19908857
12577740788,38.19908857
12591162561,38.19908857
12597873447,38.19908857
12611295220,38.19908857
12638138765,38.19908857
12651560538,38.19908857
12658271425,38.19908857
12671693197,38.19908857
12698536743,38.19908857
12711958516,38.19908857
12718669402,38.19908857
12732091175,38.19908857
12758934721,38.19908857
12772356493,38.19908857
12799200039,38.19908857
12812621812,38.19908857
12819332698,38.19908857
12832754471,38.19908857
12859598017,38.19908857
12873019789,38.19908857
12879730676,38.19908857
12893152449,38.19908857
12919995994,38.19908857
12933417767,38.19908857
12940128653,38.19908857
12953550426,38.19908857
12980393972,38.19908857
12993815745,38.19908857
13000526631,38.19908857
13013948404,38.19908857
13020659290,38.19908857
13034081063,38.19908857
13060924609,38.19908857
13074346381,38.19908857
13081057268,38.19908857
13094479041,38.19908857
13121322586,38.19908857
13134744359,38.19908857
13141455245,38.19908857
13154877018,38.19908857
13181720564,38.19908857
13195142337,38.19908857
13201853223,38.19908857
13215274996,38.19908857
13242118541,38.19908857
13255540314,38.19908857
13262251201,38.19908857
13275672973,38.19908857
13302516519,38.19908857
13315938292,38.19908857
13322649178,38.19908857
13336070951,38.19908857
13362914497,38.19908857
13376336269,38.19908857
13383047156,38.19908857
13396468929,38.19908857
13403179815,38.19908857
13416601588,38.19908857
13443445133,38.19908857
13456866906,38.19908857
13463577793,38.19908857
13476999565,38.19908857
13503843111,38.19908857
13517264884,38.19908857
13544108429,38.19908857
13557530202,38.19908857
13564241089,38.19908857
13577662861,38.19908857
13584373748,38.19908857
13597795521,38.19908857
13624639066,38.19908857
13638060839,38.19908857
13644771725,38.19908857
13658193498,38.19908857
13685037044,38.19908857
13698458817,38.19908857
13705169703,38.19908857
13718591476,38.19908857
13725302362,38.19908857
13738724135,38.19908857
13765567681,38.19908857
13778989453,38.19908857
13785700340,38.19908857
13799122113,38.19908857
13825965658,38.19908857
13839387431,38.19908857
13846098317,38.19908857
13859520090,38.19908857
13866230977,38.19908857
13879652749,38.19908857
13906496295,38.19908857
13919918068,38.19908857
13926628954,38.19908857
13940050727,38.19908857
13966894273,38.19908857
13980316045,38.19908857
13987026932,38.19908857
14000448705,38.19908857
14027292250,38.19908857
14040714023,38.19908857
14047424909,38.19908857
14060846682,38.19908857
14087690228,38.19908857
14101112001,38.19908857
14107822887,38.19908857
14121244660,38.19908857
14148088205,38.19908857
14161509978,38.19908857
14168220865,38.19908857
14181642637,38.19908857
14208486183,38.19908857
14221907956,38.19908857
14228618842,38.19908857
14242040615,38.19908857
14248751501,38.19908857
14262173274,38.19908857
14289016820,38.19908857
14302438593,38.19908857
14309149479,38.19908857
14322571252,38.19908857
14349414797,38.19908857
14362836570,38.19908857
14369547457,38.19908857
14382969229,38.19908857
14409812775,38.19908857
14423234548,38.19908857
14429945434,38.19908857
14443367207,38.19908857
14450078093,38.19908857
14463499866,38.19908857
14490343412,38.19908857
14503765185,38.19908857
14530608730,38.19908857
14544030503,38.19908857
14550741389,38.19908857
14564163162,38.19908857
14570874049,38.19908857
14584295821,38.19908857
14611139367,38.19908857
14624561140,38.19908857
14631272026,38.19908857
14644693799,38.19908857
14651404685,38.19908857
14664826458,38.19908857
14691670004,38.19908857
14705091777,38.19908857
14711802663,38.19908857
14725224436,38.19908857
14752067981,38.19908857
14765489754,38.19908857
14772200641,38.19908857
14785622413,38.19908857
14792333300,38.19908857
14805755073,38.19908857
14832598618,38.19908857
14846020391,38.19908857
14852731277,38.19908857
14866153050,38.19908857
14892996596,38.19908857
14906418369,38.19908857
14913129255,38.19908857
14926551028,38.19908857
14933261914,38.19908857
14946683687,38.19908857
14973527233,38.19908857
14986949005,38.19908857
14993659892,38.19908857
15007081665,38.19908857
15033925210,38.19908857
15047346983,38.19908857
15054057869,38.19908857
15067479642,38.19908857
15074190529,38.19908857
15087612301,38.19908857
15114455847,38.19908857
15127877620,38.19908857
15134588506,38.19908857
15148010279,38.19908857
15174853825,38.19908857
15188275597,38.19908857
15194986484,38.19908857
15208408257,38.19908857
15235251802,38.19908857
15248673575,38.19908857
15255384461,38.19908857
15268806234,38.19908857
15275517121,38.19908857
15288938893,38.19908857
15315782439,38.19908857
15329204212,38.19908857
15335915098,38.19908857
15349336871,38.19908857
15376180417,38.19908857
15389602189,38.19908857
15396313076,38.19908857
15409734849,38.19908857
15416445735,38.19908857
15429867508,38.19908857
15456711053,38.19908857
15470132826,38.19908857
15476843713,38.19908857
15490265485,38.19908857
15496976372,38.19908857
15510398145,38.19908857
15537241690,38.19908857
15550663463,38.19908857
15557374349,38.19908857
15570796122,38.19908857
15597639668,38.19908857
15611061441,38.19908857
15617772327,38.19908857
15631194100,38.19908857
15637904986,38.19908857
15651326759,38.19908857
15678170305,38.19908857
15691592077,38.19908857
15698302964,38.19908857
15711724737,38.19908857
15718435623,38.19908857
15731857396,38.19908857
15758700941,38.19908857
15772122714,38.19908857
15778833601,38.19908857
15792255373,38.19908857
15798966260,38.19908857
15812388033,38.19908857
15839231578,38.19908857
15852653351,38.19908857
15859364237,38.19908857
15872786010,38.19908857
15879496897,38.19908857
15892918669,38.19908857
15919762215,38.19908857
15933183988,38.19908857
15939894874,38.19908857
15953316647,38.19908857
15960027533,38.19908857
15973449306,38.19908857
16000292852,38.19908857
16013714625,38.19908857
16020425511,38.19908857
16033847284,38.19908857
16060690829,38.19908857
16074112602,38.19908857
16080823489,38.19908857
16094245261,38.19908857
16100956148,38.19908857
16114377921,38.19908857
16141221466,38.19908857
16154643239,38.19908857
16161354125,38.19908857
16174775898,38.19908857
16181486785,38.19908857
16194908557,38.19908857
16221752103,38.19908857
16235173876,38.19908857
16241884762,38.19908857
16255306535,38.19908857
16282150081,38.19908857
16295571853,38.19908857
16302282740,38.19908857
16315704513,38.19908857
16342548058,38.19908857
16355969831,38.19908857
16362680717,38.19908857
16376102490,38.19908857
16382813377,38.19908857
16396235149,38.19908857
16423078695,38.19908857
16436500468,38.19908857
16443211354,38.19908857
16456633127,38.19908857
16463344013,38.19908857
16476765786,38.19908857
16483476673,38.19908857
16496898445,38.19908857
16523741991,38.19908857
16537163764,38.19908857
16543874650,38.19908857
16557296423,38.19908857
16584139969,38.19908857
16597561741,38.19908857
16604272628,38.19908857
16617694401,38.19908857
16624405287,38.19908857
16637827060,38.19908857
16664670605,38.19908857
16678092378,38.19908857
16684803265,38.19908857
16698225037,38.19908857
16725068583,38.19908857
16738490356,38.19908857
16745201242,38.19908857
16758623015,38.19908857
16765333901,38.19908857
16778755674,38.19908857
16805599220,38.19908857
16819020993,38.19908857
16825731879,38.19908857
16839153652,38.19908857
16845864538,38.19908857
16859286311,38.19908857
16865997197,38.19908857
16879418970,38.19908857
16906262516,38.19908857
16919684289,38.19908857
16946527834,38.19908857
16959949607,38.19908857
16966660493,38.19908857
16980082266,38.19908857
16986793153,38.19908857
17000214925,38.19908857
17006925812,38.19908857
17020347585,38.19908857
17027058471,38.19908857
17040480244,38.19908857
17067323789,38.19908857
17080745562,38.19908857
17087456449,38.19908857
17100878221,38.19908857
17107589108,38.19908857
17121010881,38.19908857
17147854426,38.19908857
17161276199,38.19908857
17167987085,38.19908857
17181408858,38.19908857
17188119745,38.19908857
17201541517,38.19908857
17228385063,38.19908857
17241806836,38.19908857
17248517722,38.19908857
17261939495,38.19908857
17288783041,38.19908857
17302204813,38.19908857
17308915700,38.19908857
17322337473,38.19908857
17329048359,38.19908857
17342470132,38.19908857
17349181018,38.19908857
17362602791,38.19908857
17389446337,38.19908857
17402868109,38.19908857
17409578996,38.19908857
17423000769,38.19908857
17449844314,38.19908857
17463266087,38.19908857
17469976973,38.19908857
17483398746,38.19908857
17490109633,38.19908857
17503531405,38.19908857
17510242292,38.19908857
17523664065,38.19908857
17550507610,38.19908857
17563929383,38.19908857
17570640269,38.19908857
17584062042,38.19908857
17590772929,38.19908857
17604194701,38.19908857
17631038247,38.19908857
17644460020,38.19908857
17651170906,38.19908857
17664592679,38.19908857
17671303565,38.19908857
17684725338,38.19908857
17691436225,38.19908857
17704857997,38.19908857
17731701543,38.19908857
17745123316,38.19908857
17751834202,38.19908857
17765255975,38.19908857
17792099521,38.19908857
17805521293,38.19908857
17812232180,38.19908857
17825653953,38.19908857
17832364839,38.19908857
17845786612,38.19908857
17852497498,38.19908857
17865919271,38.19908857
17892762817,38.19908857
17906184589,38.19908857
17912895476,38.19908857
17926317249,38.19908857
17933028135,38.19908857
17946449908,38.19908857
17973293453,38.19908857
17986715226,38.19908857
17993426113,38.19908857
18006847885,38.19908857
18013558772,38.19908857
18026980545,38.19908857
18053824090,38.19908857
18067245863,38.19908857
18073956749,38.19908857
18087378522,38.19908857
18094089409,38.19908857
18107511181,38.19908857
18134354727,38.19908857
18147776500,38.19908857
18154487386,38.19908857
18167909159,38.19908857
18174620045,38.19908857
18188041818,38.19908857
18214885364,38.19908857
18228307137,38.19908857
18235018023,38.19908857
18248439796,38.19908857
18255150682,38.19908857
18268572455,38.19908857
18275283341,38.19908857
18288705114,38.19908857
18315548660,38.19908857
18328970433,38.19908857
18355813978,38.19908857
18369235751,38.19908857
18375946637,38.19908857
18389368410,38.19908857
18396079297,38.19908857
18409501069,38.19908857
18416211956,38.19908857
18429633729,38.19908857
18436344615,38.19908857
18449766388,38.19908857
18456477274,38.19908857
18469899047,38.19908857
18496742593,38.19908857
18510164365,38.19908857
18516875252,38.19908857
18530297025,38.19908857
18537007911,38.19908857
18550429684,38.19908857
18577273229,38.19908857
18590695002,38.19908857
18597405889,38.19908857
18610827661,38.19908857
18617538548,38.19908857
18630960321,38.19908857
18657803866,38.19908857
18671225639,38.19908857
18677936525,38.19908857
18691358298,38.19908857
18698069185,38.19908857
18711490957,38.19908857
18718201844,38.19908857
18731623617,38.19908857
18758467162,38.19908857
18771888935,38.19908857
18778599821,38.19908857
18792021594,38.19908857
18798732481,38.19908857
18812154253,38.19908857
18838997799,38.19908857
18852419572,38.19908857
18859130458,38.19908857
18872552231,38.19908857
18879263117,38.19908857
18892684890,38.19908857
18919528436,38.19908857
18932950209,38.19908857
18939661095,38.19908857
18953082868,38.19908857
18959793754,38.19908857
18973215527,38.19908857
18979926413,38.19908857
18993348186,38.19908857
19020191732,38.19908857
19033613505,38.19908857
19040324391,38.19908857
19053746164,38.19908857
19060457050,38.19908857
19073878823,38.19908857
19100722369,38.19908857
19114144141,38.19908857
19120855028,38.19908857
19134276801,38.19908857
19140987687,38.19908857
19154409460,38.19908857
19161120346,38.19908857
19174542119,38.19908857
19201385665,38.19908857
19214807437,38.19908857
19221518324,38.19908857
19234940097,38.19908857
19261783642,38.19908857
19275205415,38.19908857
19281916301,38.19908857
19295338074,38.19908857
19302048961,38.19908857
19315470733,38.19908857
19322181620,38.19908857
19335603393,38.19908857
19342314279,38.19908857
19355736052,38.19908857
19362446938,38.19908857
19375868711,38.19908857
19402712257,38.19908857
19416134029,38.19908857
19422844916,38.19908857
19436266689,38.19908857
19463110234,38.19908857
19476532007,38.19908857
19483242893,38.19908857
19496664666,38.19908857
19503375553,38.19908857
19516797325,38.19908857
19523508212,38.19908857
19536929985,38.19908857
19563773530,38.19908857
19577195303,38.19908857
19583906189,38.19908857
19597327962,38.19908857
19604038849,38.19908857
19617460621,38.19908857
19644304167,38.19908857
19657725940,38.19908857
19664436826,38.19908857
19677858599,38.19908857
19684569485,38.19908857
19697991258,38.19908857
19724834804,38.19908857
19738256577,38.19908857
19744967463,38.19908857
19758389236,38.19908857
19765100122,38.19908857
19778521895,38.19908857
19785232781,38.19908857
19798654554,38.19908857
19825498100,38.19908857
19838919873,38.19908857
19845630759,38.19908857
19859052532,38.19908857
19865763418,38.19908857
19879185191,38.19908857
19885896077,38.19908857
19899317850,38.19908857
19926161396,38.19908857
19939583169,38.19908857
19946294055,38.19908857
19959715828,38.19908857
19966426714,38.19908857
19979848487,38.19908857
19986559373,38.19908857
19999981146,38.19908857
20026824692,38.19908857
20040246465,38.19908857
20046957351,38.19908857
20060379124,38.19908857
20067090010,38.19908857
20080511783,38.19908857
20107355329,38.19908857
20120777101,38.19908857
20127487988,38.19908857
20140909761,38.19908857
20147620647,38.19908857
20161042420,38.19908857
20167753306,38.19908857
20181175079,38.19908857
20208018625,38.19908857
20221440397,38.19908857
20228151284,38.19908857
20241573057,38.19908857
20248283943,38.19908857
20261705716,38.19908857
20268416602,38.19908857
20281838375,38.19908857
20308681921,38.19908857
20322103693,38.19908857
20328814580,38.19908857
20342236353,38.19908857
20348947239,38.19908857
20362369012,38.19908857
20369079898,38.19908857
20382501671,38.19908857
20389212557,38.19908857
20402634330,38.19908857
20429477876,38.19908857
20442899649,38.19908857
20469743194,38.19908857
20483164967,38.19908857
20489875853,38.19908857
20503297626,38.19908857
20510008513,38.19908857
20523430285,38.19908857
20530141172,38.19908857
20543562945,38.19908857
20550273831,38.19908857
20563695604,38.19908857
20570406490,38.19908857
20583828263,38.19908857
20610671809,38.19908857
20624093581,38.19908857
20630804468,38.19908857
20644226241,38.19908857
20650937127,38.19908857
20664358900,38.19908857
20691202445,38.19908857
20704624218,38.19908857
20711335105,38.19908857
20724756877,38.19908857
20731467764,38.19908857
20744889537,38.19908857
20751600423,38.19908857
20765022196,38.19908857
20771733082,38.19908857
20785154855,38.19908857
20811998401,38.19908857
20825420173,38.19908857
20832131060,38.19908857
20845552833,38.19908857
20852263719,38.19908857
20865685492,38.19908857
20892529037,38.19908857
20905950810,38.19908857
20912661697,38.19908857
20926083469,38.19908857
20932794356,38.19908857
20946216129,38.19908857
20952927015,38.19908857
20966348788,38.19908857
20993192333,38.19908857
21006614106,38.19908857
21013324993,38.19908857
21026746765,38.19908857
21033457652,38.19908857
21046879425,38.19908857
21053590311,38.19908857
21067012084,38.19908857
21093855629,38.19908857
21107277402,38.19908857
21113988289,38.19908857
21127410061,38.19908857
21134120948,38.19908857
21147542721,38.19908857
21174386266,38.19908857
21187808039,38.19908857
21194518925,38.19908857
21207940698,38.19908857
21214651585,38.19908857
21228073357,38.19908857
21234784244,38.19908857
21248206017,38.19908857
21254916903,38.19908857
21268338676,38.19908857
21295182221,38.19908857
21308603994,38.19908857
21315314881,38.19908857
21328736653,38.19908857
21335447540,38.19908857
21348869313,38.19908857
21355580199,38.19908857
21369001972,38.19908857
21395845517,38.19908857
21409267290,38.19908857
21415978177,38.19908857
21429399949,38.19908857
21436110836,38.19908857
21449532609,38.19908857
21456243495,38.19908857
21469665268,38.19908857
21496508813,38.19908857
21509930586,38.19908857
21516641473,38.19908857
21530063245,38.19908857
21556906791,38.19908857
21570328564,38.19908857
21577039450,38.19908857
21590461223,38.19908857
21597172109,38.19908857
21610593882,38.19908857
21617304769,38.19908857
21630726541,38.19908857
21637437428,38.19908857
21650859201,38.19908857
21657570087,38.19908857
21670991860,38.19908857
21697835405,38.19908857
21711257178,38.19908857
21717968065,38.19908857
21731389837,38.19908857
21738100724,38.19908857
21751522497,38.19908857
21758233383,38.19908857
21771655156,38.19908857
21778366042,38.19908857
21791787815,38.19908857
21818631361,38.19908857
21832053133,38.19908857
21838764020,38.19908857
21852185793,38.19908857
21879029338,38.19908857
21892451111,38.19908857
21899161997,38.19908857
21912583770,38.19908857
21919294657,38.19908857
21932716429,38.19908857
21939427316,38.19908857
21952849089,38.19908857
21959559975,38.19908857
21972981748,38.19908857
21999825293,38.19908857
22013247066,38.19908857
22019957953,38.19908857
22033379725,38.19908857
22040090612,38.19908857
22053512385,38.19908857
22080355930,38.19908857
22093777703,38.19908857
22100488589,38.19908857
22113910362,38.19908857
22120621249,38.19908857
22134043021,38.19908857
22140753908,38.19908857
22154175681,38.19908857
22160886567,38.19908857
22174308340,38.19908857
22181019226,38.19908857
22194440999,38.19908857
22221284545,38.19908857
22234706317,38.19908857
22241417204,38.19908857
22254838977,38.19908857
22281682522,38.19908857
22295104295,38.19908857
22301815181,38.19908857
22315236954,38.19908857
22321947841,38.19908857
22335369613,38.19908857
22342080500,38.19908857
22355502273,38.19908857
22362213159,38.19908857
22375634932,38.19908857
22382345818,38.19908857
22395767591,38.19908857
22402478477,38.19908857
22415900250,38.19908857
22442743796,38.19908857
22456165569,38.19908857
22462876455,38.19908857
22476298228,38.19908857
22483009114,38.19908857
22496430887,38.19908857
22503141773,38.19908857
22516563546,38.19908857
22543407092,38.19908857
22556828865,38.19908857
22563539751,38.19908857
22576961524,38.19908857
22583672410,38.19908857
22597094183,38.19908857
22623937729,38.19908857
22637359501,38.19908857
22644070388,38.19908857
22657492161,38.19908857
22664203047,38.19908857
22677624820,38.19908857
22684335706,38.19908857
22697757479,38.19908857
22724601025,38.19908857
22738022797,38.19908857
22744733684,38.19908857
22758155457,38.19908857
22764866343,38.19908857
22778288116,38.19908857
22784999002,38.19908857
22798420775,38.19908857
22805131661,38.19908857
22818553434,38.19908857
22825264321,38.19908857
22838686093,38.19908857
22865529639,38.19908857
22878951412,38.19908857
22885662298,38.19908857
22899084071,38.19908857
22905794957,38.19908857
22919216730,38.19908857
22946060276,38.19908857
22959482049,38.19908857
22966192935,38.19908857
22979614708,38.19908857
22986325594,38.19908857
22999747367,38.19908857
23006458253,38.19908857
23019880026,38.19908857
23026590913,38.19908857
23040012685,38.19908857
23046723572,38.19908857
23060145345,38.19908857
23086988890,38.19908857
23100410663,38.19908857
23107121549,38.19908857
23120543322,38.19908857
23127254209,38.19908857
23140675981,38.19908857
23167519527,38.19908857
23180941300,38.19908857
23187652186,38.19908857
23201073959,38.19908857
23207784845,38.19908857
23221206618,38.19908857
23227917505,38.19908857
23241339277,38.19908857
23248050164,38.19908857
23261471937,38.19908857
23288315482,38.19908857
23301737255,38.19908857
23308448141,38.19908857
23321869914,38.19908857
23328580801,38.19908857
23342002573,38.19908857
23348713460,38.19908857
23362135233,38.19908857
23388978778,38.19908857
23402400551,38.19908857
23409111437,38.19908857
23422533210,38.19908857
23429244097,38.19908857
23442665869,38.19908857
23449376756,38.19908857
23462798529,38.19908857
23469509415,38.19908857
23482931188,38.19908857
23489642074,38.19908857
23503063847,38.19908857
23529907393,38.19908857
23543329165,38.19908857
23550040052,38.19908857
23563461825,38.19908857
23570172711,38.19908857
23583594484,38.19908857
23590305370,38.19908857
23603727143,38.19908857
23610438029,38.19908857
23623859802,38.19908857
23650703348,38.19908857
23664125121,38.19908857
23670836007,38.19908857
23684257780,38.19908857
23690968666,38.19908857
23704390439,38.19908857
23711101325,38.19908857
23724523098,38.19908857
23731233985,38.19908857
23744655757,38.19908857
23771499303,38.19908857
23784921076,38.19908857
23791631962,38.19908857
23805053735,38.19908857
23811764621,38.19908857
23825186394,38.19908857
23852029940,38.19908857
23865451713,38.19908857
23872162599,38.19908857
23885584372,38.19908857
23892295258,38.19908857
23905717031,38.19908857
23912427917,38.19908857
23925849690,38.19908857
23932560577,38.19908857
23945982349,38.19908857
23952693236,38.19908857
23966115009,38.19908857
23992958554,38.19908857
24006380327,38.19908857
24013091213,38.19908857
24026512986,38.19908857
24033223873,38.19908857
24046645645,38.19908857
24053356532,38.19908857
24066778305,38.19908857
24093621850,38.19908857
24107043623,38.19908857
24113754509,38.19908857
24127176282,38.19908857
24133887169,38.19908857
24147308941,38.19908857
24154019828,38.19908857
24167441601,38.19908857
24194285146,38.19908857
24207706919,38.19908857
24214417805,38.19908857
24227839578,38.19908857
24234550465,38.19908857
24247972237,38.19908857
24254683124,38.19908857
24268104897,38.19908857
24294948442,38.19908857
24308370215,38.19908857
24315081101,38.19908857
